B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed
4.25,1.0,0.5,33.0,10.0,0.245,0.0,4.0,2.0,0.2475,57.0,33.0,8.0,509.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,Orthodox,177.8,182.88,170.0,0.0,7.0,0.0,26.57142857142857,21.285714285714285,22.714285714285715,15.285714285714285,108.0,36.714285714285715,32.42857142857143,20.0,116.57142857142857,35.42857142857143,0.2857142857142857,20.0,15.285714285714285,1.8571428571428568,0.0,163.14285714285714,72.0,0.44142857142857145,0.8571428571428571,5.142857142857143,3.0
3.0,1.8,0.2,28.6,13.2,0.6199999999999999,0.2,2.0,0.8,0.24600000000000002,39.8,23.4,9.0,507.2,1.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,Orthodox,190.5,198.12,250.0,2.0,0.0,0.0,4.904761904761905,4.285714285714286,5.142857142857143,4.238095238095238,15.857142857142858,5.571428571428571,5.904761904761906,3.333333333333333,19.285714285714285,6.3809523809523805,0.2857142857142857,2.7142857142857144,2.4761904761904763,1.0476190476190477,0.047619047619047616,26.904761904761905,13.142857142857142,0.51,0.9523809523809524,1.9523809523809523,0.9047619047619048
1.8823529411764703,0.5294117647058824,0.1176470588235294,92.70588235294115,30.705882352941174,0.3135294117647059,1.0,2.411764705882353,0.5294117647058824,0.17470588235294118,114.17647058823529,49.764705882352935,47.0,783.8235294117646,0.0,0.0,3.0,2.0,1.0,4.0,0.0,10.0,Orthodox,170.18,177.8,155.0,0.0,3.0,0.0,2.833333333333333,2.0,1.0,1.0,33.333333333333336,14.666666666666664,7.833333333333332,5.833333333333332,29.33333333333333,12.333333333333336,0.5,10.0,7.166666666666668,0.5,0.0,42.16666666666666,21.5,0.625,0.0,3.6666666666666665,1.5
6.4,1.0666666666666669,0.0,60.46666666666667,28.266666666666666,0.4533333333333333,0.2,3.2,1.2666666666666666,0.3706666666666667,93.26666666666668,58.26666666666666,34.0,608.6666666666666,0.0,0.0,0.0,3.0,4.0,1.0,0.0,8.0,Orthodox,190.5,193.04,230.0,1.0,0.0,0.0,3.6,3.2,3.8,2.2,19.8,5.8,13.8,9.2,33.8,14.0,0.2,0.0,0.0,3.2,0.0,37.4,17.2,0.408,0.4,4.2,1.4
5.7142857142857135,1.2857142857142858,0.0,86.2857142857143,36.57142857142857,0.4128571428571429,0.8571428571428571,2.7142857142857144,1.1428571428571428,0.3171428571428572,113.0,61.0,17.0,645.2857142857142,0.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,Southpaw,175.26,182.88,155.0,1.0,0.0,0.0,3.6666666666666665,3.0,8.666666666666666,6.0,48.66666666666666,13.333333333333336,0.0,0.0,48.0,11.333333333333336,0.3333333333333333,5.666666666666668,5.0,0.0,0.0,57.33333333333334,19.33333333333333,0.29666666666666663,0.0,0.0,0.0
4.578947368421051,0.21052631578947367,0.05263157894736842,70.57894736842105,25.052631578947373,0.3247368421052632,0.3684210526315789,3.1052631578947367,0.21052631578947367,0.09157894736842104,93.31578947368419,45.89473684210525,47.0,701.3684210526317,0.0,0.0,2.0,5.0,1.0,4.0,0.0,12.0,Southpaw,177.8,180.34,155.0,0.0,1.0,0.0,9.4,7.4,3.4,1.6,62.8,23.6,19.4,6.6,73.8,22.6,0.4,2.4,1.8,1.4,0.4,85.6,31.8,0.408,0.8,6.4,4.2
6.0,0.5,0.5,165.0,58.0,0.355,0.0,2.5,1.0,0.25,172.5,64.5,6.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Southpaw,170.18,167.64,135.0,0.0,1.0,0.0,8.5,5.5,7.0,3.0,63.5,26.5,10.0,6.0,68.0,27.5,0.0,4.0,2.5,0.0,0.0,80.5,35.5,0.345,0.5,2.0,1.0
17.0,1.0,0.0,99.0,47.0,0.47,0.0,12.0,2.0,0.16,116.0,53.0,2.0,540.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,190.5,195.58,170.0,0.0,1.0,0.0,20.0,15.0,28.33333333333333,20.0,126.0,51.66666666666666,13.0,10.333333333333334,132.66666666666666,53.0,0.0,14.666666666666664,14.0,2.333333333333333,0.0,167.33333333333334,82.0,0.4566666666666667,1.0,3.0,1.6666666666666667
3.0,2.0,3.0,56.0,30.0,0.53,0.0,0.0,0.0,0.0,112.0,80.0,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,185.42,135.0,1.0,0.0,0.0,4.0,3.5,2.0,2.0,21.0,11.5,20.0,14.0,33.5,19.0,0.0,5.5,5.0,2.0,1.0,43.0,27.5,0.635,0.5,2.5,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,190.5,195.58,205.0,1.0,0.0,0.0,12.0,8.0,20.0,16.0,15.0,5.0,2.0,0.0,18.0,6.0,0.0,7.0,7.0,0.0,0.0,37.0,21.0,0.56,0.0,1.0,1.0
3.0,1.0,0.0,15.0,9.0,0.6,1.0,3.0,1.0,0.33,15.0,9.0,1.0,167.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,177.8,155.0,1.0,0.0,0.0,18.0,12.0,23.0,14.0,54.0,15.0,0.0,0.0,38.0,7.0,0.0,21.0,10.0,0.0,0.0,77.0,29.0,0.37,0.0,7.0,1.0
0.0,6.0,1.0,30.0,28.0,0.93,1.0,2.0,2.0,1.0,57.0,53.0,2.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,195.58,200.66,185.0,2.0,0.0,0.0,11.333333333333336,8.666666666666666,8.333333333333334,3.5,80.66666666666667,30.0,22.16666666666667,12.666666666666664,93.33333333333331,32.666666666666664,0.16666666666666666,6.5,4.833333333333333,1.8333333333333333,0.5,111.16666666666669,46.16666666666666,0.40166666666666667,0.0,1.3333333333333333,0.3333333333333333
2.25,1.25,0.0625,68.3125,25.25,0.384375,0.3125,3.9375,0.875,0.171875,78.375,33.875,32.0,515.75,0.0,0.0,2.0,2.0,2.0,5.0,0.0,11.0,Orthodox,182.88,182.88,170.0,2.0,0.0,0.0,14.875,9.5,8.375,3.0,104.125,36.375,14.875,10.25,91.875,25.75,0.375,20.625,14.375,2.25,0.625,127.375,49.625,0.37625,0.75,1.0,0.5
5.75,0.25,0.16666666666666666,97.83333333333331,28.66666666666667,0.2908333333333333,0.16666666666666666,2.833333333333333,0.6666666666666666,0.125,110.83333333333331,40.41666666666666,31.0,698.25,0.0,0.0,0.0,5.0,1.0,2.0,0.0,8.0,Southpaw,172.72,177.8,170.0,0.0,1.0,0.0,12.333333333333336,9.666666666666666,4.4444444444444455,2.7777777777777777,81.66666666666667,39.77777777777778,8.222222222222221,5.333333333333333,65.0,23.66666666666667,0.3333333333333333,17.0,14.555555555555555,1.3333333333333333,0.0,94.33333333333331,47.88888888888889,0.47,0.2222222222222222,1.6666666666666667,0.8888888888888888
4.0,0.0,0.0,54.0,13.0,0.24,0.0,1.0,0.0,0.0,55.0,14.0,1.0,299.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,172.72,182.88,170.0,0.0,1.0,0.0,14.0,14.0,13.0,10.0,51.0,18.0,10.0,3.0,49.0,7.0,0.0,11.0,10.0,5.0,0.0,74.0,31.0,0.41,0.0,6.0,3.0
8.5,0.5,0.0,131.0,44.0,0.34,0.5,5.5,0.5,0.1,148.0,57.5,6.0,770.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,182.88,185.42,185.0,0.0,1.0,0.0,23.83333333333333,14.333333333333336,10.5,5.333333333333333,182.0,66.66666666666667,11.0,7.333333333333332,162.33333333333334,50.5,0.0,17.333333333333332,14.5,2.0,0.0,203.5,79.33333333333333,0.3700000000000001,0.5,5.833333333333332,1.8333333333333333
0.6666666666666666,0.3333333333333333,0.0,12.666666666666664,5.333333333333333,0.5433333333333333,0.6666666666666666,1.0,0.0,0.0,19.666666666666668,12.0,3.0,168.33333333333334,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,Orthodox,172.72,172.72,135.0,0.0,2.0,0.0,10.833333333333336,8.5,14.333333333333336,8.333333333333334,70.0,27.16666666666667,20.166666666666668,12.0,84.0,32.5,0.3333333333333333,9.666666666666666,6.5,1.0,0.0,104.5,47.5,0.43166666666666653,0.0,2.333333333333333,1.8333333333333333
2.0,0.0,1.0,34.0,14.0,0.41,1.0,5.0,3.0,0.6,45.0,24.0,3.0,769.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Southpaw,190.5,190.5,185.0,0.0,3.0,0.0,11.666666666666664,8.833333333333334,7.5,5.166666666666667,102.0,40.333333333333336,4.5,3.0,92.5,32.333333333333336,0.16666666666666666,9.833333333333334,7.333333333333332,0.8333333333333334,0.16666666666666666,114.0,48.5,0.4616666666666666,0.0,4.666666666666667,1.8333333333333333
2.6666666666666665,1.3333333333333333,0.0,55.66666666666666,29.66666666666667,0.5233333333333333,0.6666666666666666,1.0,0.6666666666666666,0.22,95.33333333333331,66.66666666666667,5.0,461.66666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Southpaw,180.34,187.96,185.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,15.0,12.0,24.0,20.0,1.0,0.0,0.0,0.0,0.0,24.0,20.0,0.83,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switch,187.96,187.96,170.0,0.0,1.0,0.0,12.25,10.0,16.75,11.5,34.5,13.5,7.25,4.25,41.75,15.75,0.25,4.5,3.5,1.75,0.0,58.5,29.25,0.5750000000000001,1.0,9.0,2.25
8.5,0.25,0.25,91.75,30.75,0.34500000000000003,1.25,2.25,1.25,0.375,126.75,61.75,12.0,900.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,Orthodox,180.34,177.8,145.0,1.0,0.0,0.0,6.125,3.75,3.75,2.375,58.375,14.0,13.5,8.75,68.875,20.75,0.125,0.625,0.625,2.125,0.0,75.625,25.125,0.25125,1.25,3.5,1.375
1.0,1.5,0.0,27.0,16.5,0.31,0.5,5.0,3.0,0.3,58.5,47.5,4.0,485.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,172.72,180.34,155.0,1.0,0.0,0.0,9.5,8.0,13.5,10.75,37.0,13.5,1.25,1.0,41.25,16.5,0.25,1.0,0.75,1.25,0.25,51.75,25.25,0.4925,0.5,0.25,0.25
1.0,4.5,0.5,51.0,20.5,0.37,0.5,6.0,4.5,0.75,70.0,37.0,4.0,598.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,180.34,190.5,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,1.5,0.0,28.0,16.0,0.565,1.0,18.5,11.5,0.485,43.5,28.5,5.0,718.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,172.72,177.8,155.0,1.0,0.0,0.0,11.0,6.0,4.0,2.0,69.0,22.0,3.0,3.0,55.0,15.0,0.0,10.0,6.0,0.0,0.0,76.0,27.0,0.35,0.0,1.0,1.0
0.6666666666666666,0.3333333333333333,0.08333333333333333,39.0,14.0,0.4383333333333333,1.5,1.9166666666666667,0.8333333333333334,0.22833333333333336,59.08333333333334,32.833333333333336,30.0,668.5833333333334,3.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,Southpaw,185.42,187.96,205.0,1.0,0.0,0.0,9.7,6.7,15.1,11.0,56.6,24.5,12.7,8.5,60.9,27.1,0.6,13.8,10.2,1.6,0.0,84.4,44.0,0.52,0.4,4.0,1.6
7.2857142857142865,0.0,0.14285714285714285,32.0,16.0,0.5185714285714286,0.42857142857142855,0.8571428571428571,0.0,0.0,45.714285714285715,29.142857142857146,11.0,392.8571428571428,0.0,0.0,0.0,1.0,3.0,1.0,0.0,5.0,Orthodox,198.12,200.66,255.0,1.0,0.0,0.0,19.5,17.5,16.5,14.5,15.5,9.0,15.5,11.5,27.0,16.5,0.5,1.0,1.0,0.5,0.0,47.5,35.0,0.75,0.0,0.5,0.5
4.2,1.0,0.4,31.8,15.6,0.4280000000000001,0.0,3.4,1.2,0.15,69.8,48.6,11.0,596.4,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,Southpaw,175.26,180.34,135.0,0.0,2.0,0.0,18.83333333333333,12.0,7.833333333333332,5.0,94.16666666666669,37.0,15.666666666666664,8.833333333333334,93.5,34.833333333333336,0.16666666666666666,5.333333333333333,4.0,1.3333333333333333,0.3333333333333333,117.66666666666669,50.83333333333334,0.4866666666666666,0.8333333333333334,4.833333333333333,1.3333333333333333
3.727272727272727,0.3636363636363637,0.0,56.63636363636363,23.272727272727273,0.4209090909090909,0.3636363636363637,3.0909090909090913,0.8181818181818182,0.3609090909090909,72.36363636363636,37.90909090909091,22.0,504.9090909090909,0.0,0.0,1.0,2.0,3.0,2.0,0.0,8.0,Orthodox,182.88,187.96,170.0,0.0,5.0,0.0,11.8,9.933333333333334,11.666666666666664,9.333333333333334,34.6,15.666666666666664,8.533333333333333,6.066666666666666,37.8,17.2,0.4,5.2,3.933333333333333,0.8666666666666667,0.2,54.8,31.066666666666666,0.5826666666666667,1.2,2.2,1.0
6.571428571428571,1.8571428571428568,0.8571428571428571,72.0,31.42857142857143,0.41571428571428576,1.2857142857142858,4.285714285714286,2.4285714285714284,0.66,114.71428571428572,67.42857142857143,19.0,765.2857142857142,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,Orthodox,170.18,180.34,170.0,1.0,0.0,0.0,18.0,13.0,8.0,8.0,60.0,28.0,9.0,8.0,51.0,23.0,0.0,8.0,8.0,1.0,3.0,77.0,44.0,0.57,0.0,3.0,2.0
4.5,2.25,0.0,74.5,32.375,0.4375,0.875,5.25,1.375,0.18375,99.75,53.75,19.0,640.125,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,Southpaw,177.8,185.42,145.0,1.0,0.0,0.0,1.3571428571428572,1.1428571428571428,3.0,2.071428571428572,32.0,7.7857142857142865,7.0,5.214285714285714,39.92857142857143,13.428571428571427,0.14285714285714285,0.7142857142857143,0.5,2.9285714285714284,0.42857142857142855,42.0,15.071428571428573,0.42,1.7142857142857142,2.7857142857142856,1.2857142857142858
5.8,1.0,0.4,66.4,27.8,0.4600000000000001,0.2,2.8,1.0,0.13,76.0,35.6,12.0,638.2,1.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,Orthodox,175.26,177.8,135.0,0.0,1.0,0.0,11.6,5.8,7.2,4.4,101.6,29.4,8.8,5.2,98.0,26.8,0.4,8.0,6.4,1.0,0.2,117.6,39.0,0.326,0.2,2.6,1.6
8.4,1.2,0.0,161.4,46.4,0.32,0.6,7.4,1.6,0.304,165.4,48.8,12.0,698.4,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,Orthodox,180.34,175.26,155.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,29.0,16.0,6.0,5.0,34.0,20.0,1.0,0.0,0.0,0.0,0.0,35.0,21.0,0.6,0.0,0.0,0.0
8.8,1.2,0.0,82.4,41.0,0.482,1.6,4.4,2.4,0.442,126.4,80.4,13.0,753.4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,Orthodox,180.34,177.8,145.0,0.0,2.0,0.0,9.8,6.6,16.0,13.4,37.6,11.4,17.0,14.0,49.8,22.2,0.0,11.0,10.0,1.6,0.0,70.6,38.8,0.5920000000000001,0.0,8.4,2.6
1.0,0.8,0.0,22.2,12.2,0.462,0.0,1.0,0.4,0.08,48.0,32.8,7.0,257.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,Orthodox,170.18,175.26,145.0,0.0,2.0,0.0,5.0,3.75,2.25,1.5,31.75,12.75,11.25,6.75,35.5,14.0,0.5,4.75,3.25,2.0,0.0,45.25,21.0,0.47,0.5,1.25,1.0
7.153846153846153,0.4615384615384616,0.2307692307692308,94.53846153846152,37.153846153846146,0.3961538461538462,0.15384615384615385,1.2307692307692308,0.6153846153846154,0.3969230769230769,110.84615384615385,51.46153846153846,26.0,522.3846153846154,0.0,0.0,0.0,1.0,1.0,6.0,0.0,8.0,Orthodox,185.42,187.96,145.0,0.0,1.0,0.0,3.875,3.0,5.625,4.125,35.875,12.125,5.5,2.625,39.125,12.25,0.0,4.0,3.625,0.625,0.0,47.0,18.875,0.405,0.5,7.25,1.75
20.0,0.0,0.0,50.0,28.0,0.56,0.0,4.0,0.0,0.0,57.0,35.0,3.0,633.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Southpaw,190.5,203.2,205.0,0.0,1.0,0.0,10.0,9.0,9.0,8.0,11.0,6.0,7.0,5.0,16.0,9.0,1.0,1.0,1.0,1.0,0.0,27.0,19.0,0.7,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,190.5,193.04,155.0,1.0,0.0,0.0,6.2,3.4,6.0,3.2,40.2,14.4,12.6,8.6,49.6,20.6,0.2,3.0,2.2,2.4,0.2,58.8,26.2,0.384,0.8,5.6,3.0
4.666666666666667,0.3333333333333333,0.6666666666666666,71.66666666666667,23.66666666666667,0.20333333333333334,0.0,1.6666666666666667,0.0,0.0,78.33333333333333,28.66666666666667,7.0,524.3333333333334,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,Orthodox,170.18,182.88,145.0,0.0,4.0,0.0,6.0,3.0,3.75,2.25,132.75,46.5,15.0,9.25,133.25,45.25,0.5,12.25,9.75,0.75,0.0,151.5,58.0,0.41,0.25,2.25,1.25
2.4444444444444446,0.6666666666666666,0.1111111111111111,50.444444444444436,13.0,0.19666666666666666,0.1111111111111111,1.5555555555555556,0.4444444444444444,0.12,58.111111111111114,19.666666666666668,23.0,725.2222222222223,0.0,0.0,0.0,4.0,0.0,3.0,0.0,7.0,Orthodox,187.96,200.66,205.0,0.0,2.0,0.0,10.714285714285714,8.5,7.357142857142858,5.214285714285714,39.142857142857146,20.857142857142858,12.0,7.2142857142857135,38.07142857142857,17.571428571428573,0.7857142857142857,9.714285714285714,7.2142857142857135,2.7142857142857144,0.14285714285714285,58.5,33.285714285714285,0.5707142857142856,0.5714285714285714,1.4285714285714286,0.9285714285714286
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,187.96,193.04,205.0,0.0,1.0,0.0,30.0,14.0,3.0,3.0,99.0,35.0,9.0,4.0,80.0,27.0,2.0,1.0,1.0,0.0,0.0,111.0,42.0,0.37,0.0,0.0,0.0
4.5,0.5,0.0,125.5,61.0,0.485,0.0,9.0,5.0,0.62,142.5,76.5,5.0,741.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,185.42,185.42,185.0,2.0,0.0,0.0,3.25,1.875,2.625,1.375,45.625,11.375,12.25,7.625,53.25,14.75,0.25,4.0,3.75,3.625,0.0,60.5,20.375,0.3425,1.25,7.0,1.875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,165.1,0.0,125.0,0.0,2.0,0.0,39.66666666666666,22.33333333333333,4.666666666666667,2.6666666666666665,157.66666666666666,61.66666666666666,9.666666666666666,5.333333333333333,121.66666666666669,41.333333333333336,1.0,10.666666666666666,6.0,0.0,0.0,172.0,69.66666666666667,0.4133333333333333,0.0,0.0,0.0
1.1428571428571428,0.2857142857142857,0.42857142857142855,52.714285714285715,20.0,0.5314285714285714,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,67.71428571428571,33.42857142857143,11.0,374.57142857142856,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,Orthodox,190.5,190.5,205.0,1.0,0.0,0.0,9.25,6.25,4.0,3.0,74.25,14.75,6.25,2.75,67.0,9.5,0.0,8.25,4.75,1.25,0.0,84.5,20.5,0.3475,0.5,2.25,1.0
0.0,1.0,0.0,9.0,8.0,0.88,0.0,2.0,2.0,1.0,73.0,72.0,1.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,165.1,157.48,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,0.0,85.0,17.0,0.2,0.0,13.0,1.0,0.07,112.0,35.0,3.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,190.5,203.2,170.0,0.0,1.0,0.0,7.0,4.5,8.0,3.5,50.5,23.0,0.5,0.5,48.0,19.0,0.0,4.0,3.5,1.0,0.0,59.0,27.0,0.435,0.5,6.5,2.0
0.0,0.0,0.0,37.0,19.0,0.51,0.0,0.0,0.0,0.0,41.0,23.0,1.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,165.1,167.64,125.0,3.0,0.0,0.0,26.66666666666667,18.666666666666668,26.0,17.0,96.33333333333331,30.66666666666667,7.333333333333332,5.0,82.0,21.66666666666667,0.0,21.0,12.333333333333336,2.6666666666666665,0.0,129.66666666666666,52.66666666666666,0.4,0.0,8.0,2.0
6.0,0.0,0.0,133.0,72.0,0.54,2.0,1.0,0.0,0.0,196.0,133.0,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,167.64,172.72,145.0,0.0,2.0,0.0,6.5,3.75,2.25,1.5,33.0,8.75,10.5,7.5,32.75,9.75,0.0,6.5,4.25,3.5,0.25,45.75,17.75,0.405,1.0,7.5,2.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,185.42,190.5,205.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,143.0,66.0,0.46,0.0,1.0,0.0,0.0,156.0,78.0,3.0,833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,185.42,180.34,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,82.5,27.5,0.34,0.0,3.5,0.5,0.25,83.5,28.5,4.0,448.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Orthodox,167.64,167.64,125.0,0.0,3.0,0.0,29.285714285714285,22.285714285714285,32.714285714285715,26.0,108.0,40.857142857142854,2.571428571428572,2.142857142857143,91.28571428571428,30.42857142857143,0.14285714285714285,22.714285714285715,16.285714285714285,1.2857142857142858,0.2857142857142857,143.28571428571428,69.0,0.4814285714285714,0.0,9.0,4.0
4.1,1.1,0.3,51.0,16.1,0.35200000000000004,0.5,1.4,0.1,0.05,78.5,41.0,22.0,545.8,0.0,0.0,1.0,2.0,4.0,0.0,1.0,8.0,Orthodox,175.26,180.34,170.0,0.0,4.0,0.0,11.333333333333336,7.0,8.166666666666666,4.166666666666667,55.0,26.5,19.666666666666668,13.666666666666664,65.33333333333333,32.5,0.0,6.166666666666668,4.833333333333333,1.8333333333333333,0.16666666666666666,82.83333333333333,44.33333333333334,0.5233333333333333,0.6666666666666666,4.333333333333333,2.5
11.0,0.0,0.0,135.0,72.0,0.53,0.0,6.0,0.0,0.0,162.0,97.0,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,190.5,170.0,0.0,1.0,0.0,6.125,5.375,12.0,7.5,29.375,8.75,9.25,5.0,43.5,15.125,0.5,1.0,0.75,0.75,0.125,50.625,21.25,0.43375,0.0,2.0,1.625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,154.94,157.48,115.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,4.0,0.66,1.0,0.0,0.0
3.0,1.0,1.0,133.0,43.0,0.32,0.0,1.0,0.0,0.0,161.0,68.0,3.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,180.34,187.96,170.0,0.0,2.0,0.0,2.5,1.5,2.0,1.0,30.5,6.0,0.0,0.0,28.5,4.0,0.0,1.5,1.5,1.0,0.0,32.5,7.0,0.35,1.5,4.0,1.0
3.6666666666666665,0.6666666666666666,0.3333333333333333,69.33333333333333,27.66666666666667,0.4666666666666666,0.0,7.666666666666668,2.0,0.25,78.33333333333333,35.333333333333336,7.0,622.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,187.96,190.5,170.0,0.0,1.0,0.0,7.0,6.2857142857142865,9.428571428571429,8.142857142857142,37.857142857142854,11.714285714285715,20.714285714285715,14.285714285714285,52.28571428571429,19.714285714285715,0.14285714285714285,8.714285714285714,8.142857142857142,1.7142857142857142,0.14285714285714285,68.0,34.142857142857146,0.54,0.14285714285714285,6.571428571428571,2.8571428571428568
